"","site_id","horizon","profile","upper_depth","lower_depth","orientation","sample_area","sample_volume","fine_root_mass_g","fine_root_mass","coarse_root_mass_g","coarse_root_mass","fine_dead_root_mass_g","fine_dead_root_mass","coarse_dead_root_mass_g","coarse_dead_root_mass","method_id","notes","mg_cm_3","cum_mg_cm_3","cum_g","cum_vol","g_m_2","percent_of_total","root_prop","cum_percent_of_total","root_prop_of_total","total_biomass","depth","nlcd_class","beta"
"392","D08DELA","Bt3",2,120,140,"long axis parallel",100,2000,0.2654,265.4,0,0,0,0,0,0,"SK",NA,0.1327,22.17319623,5.8748,0.01,0.58748,0.598408255,0.005984083,99.98962818,0.999896282,22.17549623,130,"Woody Wetlands",0.9712012
"393","D08DELA","Bt3/Bt4",2,140,160,"long axis parallel",100,2000,0.0046,4.6,0,0,0,0,0,0,"SK",NA,0.0023,22.17549623,5.8794,0.01,0.58794,0.010371808,0.000103718,99.99999999,1,22.17549623,150,"Woody Wetlands",0.9712012
"394","D08DELA","Bt4",2,160,180,"long axis parallel",100,2000,0,0,0,0,0,0,0,0,"SK",NA,0,22.17549623,5.8794,0.01,0.58794,0,0,99.99999999,1,22.17549623,170,"Woody Wetlands",0.9712012
"395","D08DELA","Litter layer/A1",3,0,10,"parallel",20.26829916,668.8538724,1.1187,1118.7,1.7692,1769.2,0,0,0,0,"BDC",NA,1.672562642,1.672562642,2.8879,0.01,0.28879,14.21551058,0.142155106,14.21551058,0.142155106,11.76575848,5,"Woody Wetlands",0.9712012
"396","D08DELA","A1/A2",3,10,20,"N/A",20.26829916,202.6829916,1.0113,1011.3,0,0,0,0,0,0,"BDC",NA,4.989565193,6.662127835,3.8992,0.01,0.38992,42.4075099,0.424075099,56.62302049,0.566230205,11.76575848,15,"Woody Wetlands",0.9712012
"397","D08DELA","A2/Bt1",3,20,30,"N/A",20.26829916,202.6829916,0.3014,301.4,3.1804,3180.4,0,0,0,0,"BDC",NA,1.48705127,8.149179105,7.381,0.01,0.7381,12.63880499,0.12638805,69.26182548,0.692618255,11.76575848,25,"Woody Wetlands",0.9712012
"398","D08DELA","Bt1",3,30,40,"N/A",20.26829916,202.6829916,0.3865,386.5,0.4785,478.5,0,0,0,0,"BDC",NA,1.906918765,10.05609787,8.246,0.01,0.8246,16.20735942,0.162073594,85.4691849,0.854691849,11.76575848,35,"Woody Wetlands",0.9712012
"399","D08DELA","Bt1",3,40,50,"N/A",100,1000,0.7107,710.7,3.4775,3477.5,0,0,0,0,"SK",NA,0.7107,10.76679787,12.4342,0.01,1.24342,6.04040956,0.060404096,91.50959446,0.915095945,11.76575848,45,"Woody Wetlands",0.9712012
"400","D08DELA","Bt1/Bt2",3,50,60,"N/A",100,1000,0.1889,188.9,0,0,0,0,0,0,"SK",NA,0.1889,10.95569787,12.6231,0.01,1.26231,1.605506354,0.016055064,93.11510081,0.931151008,11.76575848,55,"Woody Wetlands",0.9712012
"401","D08DELA","Bt2",3,60,70,"N/A",100,1200,0.0616,61.6,0.9456,945.6,0,0,0,0,"SK",NA,0.051333333,11.0070312,13.6303,0.01,1.36303,0.436294298,0.004362943,93.55139511,0.935513951,11.76575848,65,"Woody Wetlands",0.9712012
"402","D08DELA","Bt2/Bt3",3,70,80,"N/A",110,1100,0.1889,188.9,0,0,0,0,0,0,"SK","Long axis perpendicular not parallel to the face",0.171727273,11.17875848,13.8192,0.01,1.38192,1.459551231,0.014595512,95.01094634,0.950109463,11.76575848,75,"Woody Wetlands",0.9712012
"403","D08DELA","Bt3",3,80,90,"N/A",100,1000,0.062,62,0,0,0,0,0,0,"SK",NA,0.062,11.24075848,13.8812,0.01,1.38812,0.526952853,0.005269529,95.53789919,0.955378992,11.76575848,85,"Woody Wetlands",0.9712012
"404","D08DELA","Bt3",3,90,100,"N/A",100,1000,0.264,264,0,0,0,0,0,0,"SK",NA,0.264,11.50475848,14.1452,0.01,1.41452,2.243799245,0.022437992,97.78169844,0.977816984,11.76575848,95,"Woody Wetlands",0.9712012
"405","D08DELA","Bt3",3,100,120,"long axis parallel",100,2000,0.318,318,0,0,0,0,0,0,"SK","Lots of cave in lead to extra length and material ",0.159,11.66375848,14.4632,0.01,1.44632,1.351379091,0.013513791,99.13307753,0.991330775,11.76575848,110,"Woody Wetlands",0.9712012
"406","D08DELA","Bt3",3,120,140,"long axis parallel",100,2000,0.1321,132.1,0,0,0,0,0,0,"SK",NA,0.06605,11.72980848,14.5953,0.01,1.45953,0.561374773,0.005613748,99.6944523,0.996944523,11.76575848,130,"Woody Wetlands",0.9712012
"407","D08DELA","Bt3/Bt4",3,140,160,"long axis parallel",100,2000,0.0719,71.9,0,0,0,0,0,0,"SK",NA,0.03595,11.76575848,14.6672,0.01,1.46672,0.305547662,0.003055477,99.99999997,1,11.76575848,150,"Woody Wetlands",0.9712012
"408","D08DELA","Bt4",3,160,180,"long axis parallel",100,2000,0,0,0,0,0,0,0,0,"SK","Had to remove two large cobbles from sample area",0,11.76575848,14.6672,0.01,1.46672,0,0,99.99999997,1,11.76575848,170,"Woody Wetlands",0.9712012
"409","D09DCFS","A1_A2",1,0,10,"parallel",20.26829916,542.8672105,2.4819,2481.9,0,0,0,0,0,0,"BDC",NA,4.571836265,4.571836265,2.4819,0.01,0.24819,52.61731359,0.526173136,52.61731359,0.526173136,8.688843943,5,"Grassland Herbaceous",0.8955183
"410","D09DCFS","A2_A3",1,10,20,"parallel",20.26829916,542.8672105,0.4991,499.1,0,0,0,0,0,0,"BDC",NA,0.919377686,5.491213951,2.981,0.01,0.2981,10.58112785,0.105811279,63.19844144,0.631984414,8.688843943,15,"Grassland Herbaceous",0.8955183
"411","D09DCFS","A3_Bw",1,20,30,"parallel",20.26829916,542.8672105,0.3896,389.6,0,0,0,0,0,0,"BDC",NA,0.717670901,6.208884852,3.3706,0.01,0.33706,8.25968225,0.082596822,71.45812369,0.714581237,8.688843943,25,"Grassland Herbaceous",0.8955183
"412","D09DCFS","Bw_Bk1",1,30,40,"N_A",100,1000,0.6552,655.2,0,0,0,0,0,0,"SK",NA,0.6552,6.864084852,4.0258,0.01,0.40258,7.540703968,0.07540704,78.99882766,0.789988277,8.688843943,35,"Grassland Herbaceous",0.8955183
"413","D09DCFS","Bk1",1,40,50,"N_A",100,1000,0.6248,624.8,0,0,0,0,0,0,"SK",NA,0.6248,7.488884852,4.6506,0.01,0.46506,7.190830036,0.0719083,86.18965769,0.861896577,8.688843943,45,"Grassland Herbaceous",0.8955183
"414","D09DCFS","Bk1_Bk2",1,50,60,"N_A",100,1000,0.2835,283.5,0,0,0,0,0,0,"SK",NA,0.2835,7.772384852,4.9341,0.01,0.49341,3.262804602,0.032628046,89.4524623,0.894524623,8.688843943,55,"Grassland Herbaceous",0.8955183
"415","D09DCFS","Bk2",1,60,70,"N_A",100,1000,0.4098,409.8,0,0,0,0,0,0,"SK",NA,0.4098,8.182184852,5.3439,0.01,0.53439,4.716392683,0.047163927,94.16885498,0.94168855,8.688843943,65,"Grassland Herbaceous",0.8955183
"416","D09DCFS","Bk2",1,70,80,"N_A",100,1000,0.2001,200.1,0,0,0,0,0,0,"SK",NA,0.2001,8.382284852,5.544,0.01,0.5544,2.302953089,0.023029531,96.47180807,0.964718081,8.688843943,75,"Grassland Herbaceous",0.8955183
"417","D09DCFS","Bk2",1,80,90,"N_A",100,1000,0.1569,156.9,0,0,0,0,0,0,"SK",NA,0.1569,8.539184852,5.7009,0.01,0.57009,1.805763817,0.018057638,98.27757188,0.982775719,8.688843943,85,"Grassland Herbaceous",0.8955183
"418","D09DCFS","Bk2_BC",1,90,100,"N_A",110,1100,0.1286,128.6,0,0,0,0,0,0,"SK",NA,0.116909091,8.656093943,5.8295,0.01,0.58295,1.345508006,0.01345508,99.62307989,0.996230799,8.688843943,95,"Grassland Herbaceous",0.8955183
"419","D09DCFS","BC_C1",1,100,120,"long axis parallel ",100,2000,0.0561,56.1,0,0,0,0,0,0,"SK",NA,0.02805,8.684143943,5.8856,0.01,0.58856,0.322827757,0.003228278,99.94590765,0.999459076,8.688843943,110,"Grassland Herbaceous",0.8955183
"420","D09DCFS","C1",1,120,140,"long axis parallel ",100,2000,0.0094,9.4,0,0,0,0,0,0,"SK",NA,0.0047,8.688843943,5.895,0.01,0.5895,0.054092351,0.000540924,100,1,8.688843943,130,"Grassland Herbaceous",0.8955183
"421","D09DCFS","A1_A2",2,0,10,"parallel",20.26829916,542.8672105,1.9954,1995.4,0.1197,119.7,0,0,0,0,"BDC",NA,3.675668674,3.675668674,2.1151,0.01,0.21151,61.59538246,0.615953825,61.59538245,0.615953825,5.967441921,5,"Grassland Herbaceous",0.8955183
"422","D09DCFS","A2_A3",2,10,20,"parallel",20.26829916,542.8672105,0.3099,309.9,0,0,0,0,0,0,"BDC",NA,0.570857834,4.246526508,2.425,0.01,0.2425,9.566206788,0.095662068,71.16158924,0.711615892,5.967441921,15,"Grassland Herbaceous",0.8955183
"423","D09DCFS","A3_Bw",2,20,30,"parallel",20.26829916,542.8672105,0.2421,242.1,0,0,0,0,0,0,"BDC",NA,0.445965413,4.692491921,2.6671,0.01,0.26671,7.473309659,0.074733097,78.63489889,0.786348989,5.967441921,25,"Grassland Herbaceous",0.8955183
"424","D09DCFS","Bw_Bk1",2,30,40,"N_A",100,1000,0.4607,460.7,0,0,0,0,0,0,"SK",NA,0.4607,5.153191921,3.1278,0.01,0.31278,7.720225954,0.07720226,86.35512485,0.863551248,5.967441921,35,"Grassland Herbaceous",0.8955183
"425","D09DCFS","Bk1",2,40,50,"N_A",100,1000,0.2695,269.5,0,0,0,0,0,0,"SK",NA,0.2695,5.422691921,3.3973,0.01,0.33973,4.516172986,0.04516173,90.87129783,0.908712978,5.967441921,45,"Grassland Herbaceous",0.8955183
"426","D09DCFS","Bk1_Bk2",2,50,60,"N_A",100,1000,0.2956,295.6,0,0,0,0,0,0,"SK",NA,0.2956,5.718291921,3.6929,0.01,0.36929,4.953546325,0.049535463,95.82484416,0.958248442,5.967441921,55,"Grassland Herbaceous",0.8955183
"427","D09DCFS","Bk2",2,60,70,"N_A",100,1000,0.0911,91.1,0,0,0,0,0,0,"SK",NA,0.0911,5.809391921,3.784,0.01,0.3784,1.526617288,0.015266173,97.35146145,0.973514614,5.967441921,65,"Grassland Herbaceous",0.8955183
"428","D09DCFS","Bk2",2,70,80,"N_A",100,1000,0.0542,54.2,0,0,0,0,0,0,"SK",NA,0.0542,5.863591921,3.8382,0.01,0.38382,0.908261877,0.009082619,98.25972332,0.982597233,5.967441921,75,"Grassland Herbaceous",0.8955183
"429","D09DCFS","Bk2",2,80,90,"N_A",100,1000,0.0184,18.4,0,0,0,0,0,0,"SK",NA,0.0184,5.881991921,3.8566,0.01,0.38566,0.308339825,0.003083398,98.56806315,0.985680631,5.967441921,85,"Grassland Herbaceous",0.8955183
"430","D09DCFS","Bk2_BC",2,90,100,"N_A",100,1000,0.069,69,0,0,0,0,0,0,"SK",NA,0.069,5.950991921,3.9256,0.01,0.39256,1.156274345,0.011562743,99.72433749,0.997243375,5.967441921,95,"Grassland Herbaceous",0.8955183
"431","D09DCFS","BC_C1",2,100,120,"long axis parallel ",100,2000,0.0329,32.9,0,0,0,0,0,0,"SK",NA,0.01645,5.967441921,3.9585,0.01,0.39585,0.275662507,0.002756625,100,1,5.967441921,110,"Grassland Herbaceous",0.8955183
"432","D09DCFS","C1",2,120,140,"long axis parallel ",100,2000,0,0,0,0,0,0,0,0,"SK","no roots found",0,5.967441921,3.9585,0.01,0.39585,0,0,100,1,5.967441921,130,"Grassland Herbaceous",0.8955183
"433","D09DCFS","A1_A2",3,0,10,"parallel",20.26829916,542.8672105,2.6615,2661.5,0.4707,470.7,0,0,0,0,"BDC",NA,4.902672235,4.902672235,3.1322,0.01,0.31322,74.51634478,0.745163448,74.51634479,0.745163448,6.579324642,5,"Grassland Herbaceous",0.8955183
"434","D09DCFS","A2_A3",3,10,20,"parallel",20.26829916,542.8672105,0.294,294,0,0,0,0,0,0,"BDC",NA,0.541568904,5.444241139,3.4262,0.01,0.34262,8.231375302,0.082313753,82.7477201,0.827477201,6.579324642,15,"Grassland Herbaceous",0.8955183
"435","D09DCFS","A3_Bw",3,20,30,"parallel",20.26829916,542.8672105,0.2518,251.8,0,0,0,0,0,0,"BDC",NA,0.463833503,5.908074642,3.678,0.01,0.3678,7.049864969,0.07049865,89.79758506,0.897975851,6.579324642,25,"Grassland Herbaceous",0.8955183
"436","D09DCFS","Bw_Bk1",3,30,40,"N_A",100,1000,0.1478,147.8,0,0,0,0,0,0,"SK",NA,0.1478,6.055874642,3.8258,0.01,0.38258,2.246431177,0.022464312,92.04401624,0.920440162,6.579324642,35,"Grassland Herbaceous",0.8955183
"437","D09DCFS","Bk1",3,40,50,"N_A",100,1000,0.0844,84.4,0,0,0,0,0,0,"SK",NA,0.0844,6.140274642,3.9102,0.01,0.39102,1.282806437,0.012828064,93.32682268,0.933268227,6.579324642,45,"Grassland Herbaceous",0.8955183
"438","D09DCFS","Bk1_Bk2",3,50,60,"N_A",100,1000,0.0477,47.7,0,0,0,0,0,0,"SK",NA,0.0477,6.187974642,3.9579,0.01,0.39579,0.724998425,0.007249984,94.0518211,0.940518211,6.579324642,55,"Grassland Herbaceous",0.8955183
"439","D09DCFS","Bk2",3,60,70,"N_A",100,1000,0.0951,95.1,0,0,0,0,0,0,"SK",NA,0.0951,6.283074642,4.053,0.01,0.4053,1.445437111,0.014454371,95.49725821,0.954972582,6.579324642,65,"Grassland Herbaceous",0.8955183
"440","D09DCFS","Bk2",3,70,80,"N_A",100,1000,0.0913,91.3,0,0,0,0,0,0,"SK",NA,0.0913,6.374374642,4.1443,0.01,0.41443,1.387680423,0.013876804,96.88493864,0.968849386,6.579324642,75,"Grassland Herbaceous",0.8955183
"441","D09DCFS","Bk2",3,80,90,"N_A",100,1000,0.0846,84.6,0,0,0,0,0,0,"SK",NA,0.0846,6.458974642,4.2289,0.01,0.42289,1.285846262,0.012858463,98.1707849,0.981707849,6.579324642,85,"Grassland Herbaceous",0.8955183
"442","D09DCFS","Bk2_BC",3,90,100,"N_A",100,1000,0.0758,75.8,0,0,0,0,0,0,"SK",NA,0.0758,6.534774642,4.3047,0.01,0.43047,1.152093933,0.011520939,99.32287883,0.993228788,6.579324642,95,"Grassland Herbaceous",0.8955183
"443","D09DCFS","BC_C1",3,100,120,"long axis parallel ",100,2000,0.0829,82.9,0,0,0,0,0,0,"SK",NA,0.04145,6.576224642,4.3876,0.01,0.43876,0.630003872,0.006300039,99.9528827,0.999528827,6.579324642,110,"Grassland Herbaceous",0.8955183
"444","D09DCFS","C1",3,120,140,"long axis parallel ",100,2000,0.0062,6.2,0,0,0,0,0,0,"SK",NA,0.0031,6.579324642,4.3938,0.01,0.43938,0.047117298,0.000471173,100,1,6.579324642,130,"Grassland Herbaceous",0.8955183
"445","D09NOGP","A1/A2",1,0,10,"parallel",20.26829916,608.0489749,7.4946,7494.6,0,0,0,0,0,0,"BDC",NA,12.3256519,12.3256519,7.4946,0.01,0.74946,59.68952002,0.5968952,59.68952004,0.5968952,20.64960799,5,"Grassland Herbaceous",0.8578234
"446","D09NOGP","A2/A3",1,10,20,"parallel",20.26829916,608.0489749,1.7279,1727.9,0,0,0.415,415,0,0,"BDC",NA,2.841711887,15.16736379,9.6375,0.01,0.96375,13.76157789,0.137615779,73.45109793,0.734510979,20.64960799,15,"Grassland Herbaceous",0.8578234
"447","D09NOGP","A3",1,20,30,"parallel",20.26829916,567.5123766,1.4266,1426.6,0.1846,184.6,0,0,0,0,"BDC",NA,2.513777776,17.68114156,11.2487,0.01,1.12487,12.17348909,0.121734891,85.62458702,0.85624587,20.64960799,25,"Grassland Herbaceous",0.8578234
"448","D09NOGP","A3/Bt1",1,30,40,"parallel",20.26829916,618.1831245,0.6176,617.6,0,0,0.0732,73.2,0,0,"BDC",NA,0.999056712,18.68019828,11.9395,0.01,1.19395,4.838138878,0.048381389,90.4627259,0.904627259,20.64960799,35,"Grassland Herbaceous",0.8578234
"449","D09NOGP","Bt1/Bt2",1,40,50,"N/A",100,1000,0.5366,536.6,0,0,0.1346,134.6,0,0,"SK",NA,0.5366,19.21679828,12.6107,0.01,1.26107,2.598596546,0.025985965,93.06132244,0.930613224,20.64960799,45,"Grassland Herbaceous",0.8578234
"450","D09NOGP","Bt2",1,50,60,"N/A",100,1000,0.5087,508.7,0,0,0.0661,66.1,0,0,"SK",NA,0.5087,19.72549828,13.1855,0.01,1.31855,2.463485022,0.02463485,95.52480747,0.955248075,20.64960799,55,"Grassland Herbaceous",0.8578234
"451","D09NOGP","Bt2/Bt3",1,60,70,"N/A",100,1000,0.3993,399.3,0,0,0,0,0,0,"SK",NA,0.3993,20.12479828,13.5848,0.01,1.35848,1.933692883,0.019336929,97.45850035,0.974585003,20.64960799,65,"Grassland Herbaceous",0.8578234
"452","D09NOGP","Bt3",1,70,80,"N/A",100,1000,0.1993,199.3,0,0,0.0322,32.2,0,0,"SK",NA,0.1993,20.32409828,13.8163,0.01,1.38163,0.965151494,0.009651515,98.42365184,0.984236518,20.64960799,75,"Grassland Herbaceous",0.8578234
"453","D09NOGP","Bt3/BtK1",1,80,90,"N/A",100,1050,0.1256,125.6,0,0,0.0114,11.4,0,0,"SK",NA,0.119619048,20.44371732,13.9533,0.01,1.39533,0.579279993,0.0057928,99.00293184,0.990029318,20.64960799,85,"Grassland Herbaceous",0.8578234
"454","D09NOGP","BtK1",1,90,100,"N/A",100,1100,0.0516,51.6,0,0,0.0171,17.1,0,0,"SK",NA,0.046909091,20.49062641,14.022,0.01,1.4022,0.22716698,0.00227167,99.23009882,0.992300988,20.64960799,95,"Grassland Herbaceous",0.8578234
"455","D09NOGP","BtK1/BtK2",1,100,120,"long axis parallel",100,2000,0.0837,83.7,0,0,0.0131,13.1,0,0,"SK",NA,0.04185,20.53247641,14.1188,0.01,1.41188,0.202667286,0.002026673,99.4327661,0.994327661,20.64960799,110,"Grassland Herbaceous",0.8578234
"456","D09NOGP","BtK2",1,120,140,"long axis parallel",100,2000,0.056,56,0,0,0,0,0,0,"SK",NA,0.028,20.56047641,14.1748,0.01,1.41748,0.135595794,0.001355958,99.5683619,0.995683619,20.64960799,130,"Grassland Herbaceous",0.8578234
"457","D09NOGP","BtK2/BK",1,140,160,"long axis parallel",100,2000,0.1022,102.2,0,0,0.0126,12.6,0,0,"SK",NA,0.0511,20.61157641,14.2896,0.01,1.42896,0.247462325,0.002474623,99.81582422,0.998158242,20.64960799,150,"Grassland Herbaceous",0.8578234
"458","D09NOGP","BK",1,160,180,"long axis parallel",100,1900,0.0259,25.9,0,0,0.0011,1.1,0,0,"SK",NA,0.013631579,20.62520799,14.3166,0.01,1.43166,0.066013742,0.000660137,99.88183797,0.99881838,20.64960799,170,"Grassland Herbaceous",0.8578234
"459","D09NOGP","BK/C",1,180,200,"long axis parallel",100,2000,0.0488,48.8,0,0,0.0012,1.2,0,0,"SK",NA,0.0244,20.64960799,14.3666,0.01,1.43666,0.118162049,0.00118162,100,1,20.64960799,190,"Grassland Herbaceous",0.8578234
"460","D09NOGP","A1/A2",2,0,10,"parallel",20.26829916,608.0489749,5.27151,5271.51,0,0,0,0,0,0,"BDC",NA,8.669548371,8.669548371,5.27151,0.01,0.527151,67.41158056,0.674115806,67.41158056,0.674115806,12.86062172,5,"Grassland Herbaceous",0.8578234
"461","D09NOGP","A2/A3",2,10,20,"parallel",20.26829916,628.3172741,0.6994,699.4,0,0,0.1336,133.6,0,0,"BDC",NA,1.113131898,9.782680269,6.10451,0.01,0.610451,8.655350592,0.086553506,76.06693115,0.760669311,12.86062172,15,"Grassland Herbaceous",0.8578234
"462","D09NOGP","A3",2,20,30,"parallel",20.26829916,638.4514237,0.4654,465.4,0,0,0.0659,65.9,0,0,"BDC",NA,0.728951307,10.51163158,6.63581,0.01,0.663581,5.668087618,0.056680876,81.73501876,0.817350188,12.86062172,25,"Grassland Herbaceous",0.8578234
"463","D09NOGP","A3/Bt1",2,30,40,"parallel",20.26829916,608.0489749,0.3769,376.9,0,0,0.1723,172.3,0,0,"BDC",NA,0.619851386,11.13148296,7.18501,0.01,0.718501,4.819762215,0.048197622,86.55478098,0.86554781,12.86062172,35,"Grassland Herbaceous",0.8578234
"464","D09NOGP","Bt1/Bt2",2,40,50,"parallel",100,3000,0.7315,731.5,0,0,0,0,0,0,"SK",NA,0.243833333,11.3753163,7.91651,0.01,0.791651,1.895968474,0.018959685,88.45074945,0.884507494,12.86062172,45,"Grassland Herbaceous",0.8578234
"465","D09NOGP","Bt2",2,50,60,"parallel",100,1000,0.3637,363.7,0,0,0.0364,36.4,0,0,"SK",NA,0.3637,11.7390163,8.31661,0.01,0.831661,2.828012579,0.028280126,91.27876203,0.91278762,12.86062172,55,"Grassland Herbaceous",0.8578234
"466","D09NOGP","Bt2/Bt3",2,60,70,"parallel",100,1350,0.5767,576.7,0,0,0,0,0,0,"SK",NA,0.427185185,12.16620148,8.89331,0.01,0.889331,3.321652673,0.033216527,94.6004147,0.946004147,12.86062172,65,"Grassland Herbaceous",0.8578234
"467","D09NOGP","Bt3",2,70,80,"parallel",100,1000,0.239,239,0,0,0,0,0,0,"SK",NA,0.239,12.40520148,9.13231,0.01,0.913231,1.85838605,0.018583861,96.45880075,0.964588007,12.86062172,75,"Grassland Herbaceous",0.8578234
"468","D09NOGP","Bt3/BtK1",2,80,90,"N/A",100,1000,0.161,161,0,0,0,0,0,0,"SK",NA,0.161,12.56620148,9.29331,0.01,0.929331,1.25188349,0.012518835,97.71068424,0.977106842,12.86062172,85,"Grassland Herbaceous",0.8578234
"469","D09NOGP","BtK1",2,90,100,"N/A",100,1000,0.1268,126.8,0,0,0,0,0,0,"SK",NA,0.1268,12.69300148,9.42011,0.01,0.942011,0.985955444,0.009859554,98.69663968,0.986966397,12.86062172,95,"Grassland Herbaceous",0.8578234
"470","D09NOGP","BtK1/BtK2",2,100,120,"long axis parallel",100,2000,0.1124,112.4,0,0,0.0012,1.2,0,0,"SK",NA,0.0562,12.74920148,9.53371,0.01,0.953371,0.43699287,0.004369929,99.13363255,0.991336326,12.86062172,110,"Grassland Herbaceous",0.8578234
"471","D09NOGP","BtK2",2,120,140,"long axis parallel",100,2000,0.109,109,0,0,0.0019,1.9,0,0,"SK",NA,0.0545,12.80370148,9.64461,0.01,0.964461,0.423774225,0.004237742,99.55740678,0.995574068,12.86062172,130,"Grassland Herbaceous",0.8578234
"472","D09NOGP","BtK2/BK",2,140,160,"long axis parallel",100,2400,0.0639,63.9,0,0,0,0,0,0,"SK",NA,0.026625,12.83032648,9.70851,0.01,0.970851,0.207027316,0.002070273,99.76443409,0.997644341,12.86062172,150,"Grassland Herbaceous",0.8578234
"473","D09NOGP","BK",2,160,180,"long axis parallel",100,2100,0.0254,25.4,0,0,0.0012,1.2,0,0,"SK",NA,0.012095238,12.84242172,9.73511,0.01,0.973511,0.094048627,0.000940486,99.85848272,0.998584827,12.86062172,170,"Grassland Herbaceous",0.8578234
"474","D09NOGP","BK/C",2,180,200,"long axis parallel",100,2000,0.0364,36.4,0,0,0,0,0,0,"SK",NA,0.0182,12.86062172,9.77151,0.01,0.977151,0.141517264,0.001415173,99.99999998,1,12.86062172,190,"Grassland Herbaceous",0.8578234
"475","D09NOGP","A1/A2",3,0,10,"parallel",20.26829916,608.0489749,5.3515,5351.5,0,0,0.159,159,0,0,"BDC",NA,8.801100275,8.801100275,5.5105,0.01,0.55105,71.55262838,0.715526284,71.55262838,0.715526284,12.30017747,5,"Grassland Herbaceous",0.8578234
"476","D09NOGP","A2/A3",3,10,20,"N/A",20.26829916,608.0489749,0.6459,645.9,0,0,0.1003,100.3,0,0,"BDC",NA,1.062249961,9.863350236,6.2567,0.01,0.62567,8.636053941,0.086360539,80.18868232,0.801886823,12.30017747,15,"Grassland Herbaceous",0.8578234
"477","D09NOGP","A3",3,20,30,"N/A",20.26829916,597.9148253,0.4412,441.2,0,0,0.1,100,0,0,"BDC",NA,0.737897743,10.60124798,6.7979,0.01,0.67979,5.999082083,0.059990821,86.1877644,0.861877644,12.30017747,25,"Grassland Herbaceous",0.8578234
"478","D09NOGP","A3/Bt1",3,30,40,"N/A",20.26829916,618.1831245,0.4284,428.4,0,0,0,0,0,0,"BDC",NA,0.692998536,11.29424652,7.2263,0.01,0.72263,5.634053145,0.056340531,91.82181755,0.918218176,12.30017747,35,"Grassland Herbaceous",0.8578234
"479","D09NOGP","Bt1/Bt2",3,40,50,"N/A",100,1000,0.3237,323.7,0,0,0,0,0,0,"SK",NA,0.3237,11.61794652,7.55,0.01,0.755,2.631669346,0.026316693,94.4534869,0.944534869,12.30017747,45,"Grassland Herbaceous",0.8578234
"480","D09NOGP","Bt2",3,50,60,"N/A",100,1000,0.1367,136.7,0,0,0.0139,13.9,0,0,"SK",NA,0.1367,11.75464652,7.7006,0.01,0.77006,1.111366079,0.011113661,95.56485298,0.95564853,12.30017747,55,"Grassland Herbaceous",0.8578234
"481","D09NOGP","Bt2/Bt3",3,60,70,"N/A",100,1000,0.1322,132.2,0,0,0,0,0,0,"SK",NA,0.1322,11.88684652,7.8328,0.01,0.78328,1.074781241,0.010747812,96.63963422,0.966396342,12.30017747,65,"Grassland Herbaceous",0.8578234
"482","D09NOGP","Bt3",3,70,80,"N/A",100,1000,0.1465,146.5,0,0,0,0,0,0,"SK",NA,0.1465,12.03334652,7.9793,0.01,0.79793,1.191039726,0.011910397,97.83067394,0.978306739,12.30017747,75,"Grassland Herbaceous",0.8578234
"483","D09NOGP","Bt3/BtK1",3,80,90,"N/A",100,1000,0.0558,55.8,0,0,0.0041,4.1,0,0,"SK",NA,0.0558,12.08914652,8.0392,0.01,0.80392,0.453651991,0.00453652,98.28432593,0.982843259,12.30017747,85,"Grassland Herbaceous",0.8578234
"484","D09NOGP","BtK1",3,90,100,"N/A",100,1000,0.0284,28.4,0,0,0.0033,3.3,0,0,"SK",NA,0.0284,12.11754652,8.0709,0.01,0.80709,0.230890978,0.00230891,98.51521691,0.985152169,12.30017747,95,"Grassland Herbaceous",0.8578234
"485","D09NOGP","BtK1/BtK2",3,100,120,"long axis parallel",100,2100,0.1066,106.6,0,0,0,0,0,0,"SK",NA,0.050761905,12.16830842,8.1775,0.01,0.81775,0.412692458,0.004126925,98.92790937,0.989279094,12.30017747,110,"Grassland Herbaceous",0.8578234
"486","D09NOGP","BtK2",3,120,140,"long axis parallel",100,2100,0.1063,106.3,0,0,0,0,0,0,"SK",NA,0.050619048,12.21892747,8.2838,0.01,0.82838,0.411531035,0.00411531,99.33944041,0.993394404,12.30017747,130,"Grassland Herbaceous",0.8578234
"487","D09NOGP","BtK2/BK",3,140,160,"long axis parallel",100,2000,0.0738,73.8,0,0,0.0012,1.2,0,0,"SK",NA,0.0369,12.25582747,8.3588,0.01,0.83588,0.299995672,0.002999957,99.63943608,0.996394361,12.30017747,150,"Grassland Herbaceous",0.8578234
"488","D09NOGP","BK",3,160,180,"long axis parallel",100,2000,0.063,63,0,0,0.0052,5.2,0,0,"SK",NA,0.0315,12.28732747,8.427,0.01,0.8427,0.256093866,0.002560939,99.89552995,0.998955299,12.30017747,170,"Grassland Herbaceous",0.8578234
"489","D09NOGP","BK/C",3,180,200,"long axis parallel",100,2000,0.0257,25.7,0,0,0.0019,1.9,0,0,"SK",NA,0.01285,12.30017747,8.4546,0.01,0.84546,0.104470037,0.0010447,99.99999998,1,12.30017747,190,"Grassland Herbaceous",0.8578234
