122,"OSBS_015","32","VAAR",,"D03ALW14","D03JAK04",
123,"OSBS_015","32","VAST",,"D03ALW14","D03JAK04","no transcription errors found"
124,"OSBS_015","32","PICL",,"D03ALW14","D03JAK04",
125,"OSBS_015","32","QUHE2",,"D03ALW14","D03JAK04",
126,"OSBS_015","32","MOCE2",,"D03ALW14","D03JAK04",
127,"OSBS_015","40","WOVI",,"D03ALW14","D03JAK04","no transcription errors found"
128,"OSBS_015","40","RUAR2",,"D03ALW14","D03JAK04",
129,"OSBS_015","41","WOVI",,"D03ALW14","D03JAK04",
130,"OSBS_015","41","NYBI",,"D03ALW14","D03JAK04",
131,"OSBS_015","41","PLPO2",,"D03ALW14","D03JAK04","no transcription errors found"
132,"OSBS_015","41","ILFE","cf. species","D03ALW14","D03JAK04","no transcription errors found"
133,"OSBS_015","41","QUHE2",,"D03ALW14","D03JAK04",
134,"OSBS_015","41","PEPA37",,"D03ALW14","D03JAK04",
135,"OSBS_015","41","VAAR",,"D03ALW14","D03JAK04",
136,"OSBS_015","41","ILMY",,"D03ALW14","D03JAK04",
137,"OSBS_012","32","CEOC2",,"D03MLK24","D03JAK04","no transcription errors found"
138,"OSBS_012","40",,,"D03MLK24","D03JAK04","no new plants; no transcription errors found"
139,"OSBS_012","41","CEOC2",,"D03MLK24","D03JAK04","no transcription errors found"
140,"OSBS_018","31","VAMY3",,"D03MLK24","D03FAV28","no transcription errors found"
141,"OSBS_018","31","LYLU2",,"D03MLK24","D03FAV28",
142,"OSBS_018","31","ILOP",,"D03MLK24","D03FAV28",
143,"OSBS_018","31","SMAU",,"D03MLK24","D03FAV28",
144,"OSBS_018","32","VAAR",,"D03MLK24","D03FAV28",
145,"OSBS_018","32","QUHE2","cf. species","D03MLK24","D03FAV28","no transcription errors found"
146,"OSBS_018","40","CEER3",,"D03MLK24","D03FAV28",
147,"OSBS_018","40","DIAC",,"D03MLK24","D03FAV28",
148,"OSBS_018","40","U289",,"D03MLK24","D03FAV28","U289 thick hairy panicum; no transcription errors found"
149,"OSBS_018","40","MOCE2",,"D03MLK24","D03FAV28",
150,"OSBS_018","40","VAMY3",,"D03MLK24","D03FAV28","no transcription errors found"
151,"OSBS_018","40","VAST",,"D03MLK24","D03FAV28",
152,"OSBS_018","40","U290",,"D03MLK24","D03FAV28","U290 SCCI; no transcription errors found"
153,"OSBS_018","40","U291",,"D03MLK24","D03FAV28","U291 Sharp Margin Grass; no transcription errors found"
154,"OSBS_018","41","SMAU",,"D03MLK24","D03FAV28",
155,"OSBS_018","41","VAAR",,"D03MLK24","D03FAV28",
156,"OSBS_018","41","RHCO",,"D03MLK24","D03FAV28",
157,"OSBS_018","41","SMGL",,"D03MLK24","D03FAV28",
158,"OSBS_020","31","VIRO3",,"D03MLK24","D03JAK04","no transcription errors found"
159,"OSBS_020","31","TIRE",,"D03MLK24","D03JAK04",
160,"OSBS_020","32","PICL",,"D03MLK24","D03JAK04",
161,"OSBS_020","40","VAMY3",,"D03MLK24","D03JAK04",
162,"OSBS_020","40","QUHE2",,"D03MLK24","D03JAK04",
163,"OSBS_020","41","PITA",,"D03MLK24","D03JAK04",
164,"OSBS_020","41","QUGE2",,"D03MLK24","D03JAK04",
165,"OSBS_009","31","DEVE",,"D03MLK24","D03JAK04","no transcription errors found"
166,"OSBS_009","31","SMPO",,"D03MLK24","D03JAK04",
167,"OSBS_009","31","NYBI",,"D03MLK24","D03JAK04",
168,"OSBS_009","31","ILCA",,"D03MLK24","D03JAK04",
169,"OSBS_009","31","GOLA",,"D03MLK24","D03JAK04",
170,"OSBS_009","31","TIUS",,"D03MLK24","D03JAK04",
171,"OSBS_009","31","UNK302",,"D03MLK24","D03JAK04","UNK302 (smilax imposter); no transcription errors found"
172,"OSBS_009","31","SAPA",,"D03MLK24","D03JAK04",
173,"OSBS_009","32","QUNI",,"D03MLK24","D03JAK04",
174,"OSBS_009","32","UNK297",,"D03MLK24","D03JAK04","no transcription errors found"
175,"OSBS_009","32","PHAM4",,"D03MLK24","D03JAK04",
176,"OSBS_009","32","VACO",,"D03MLK24","D03JAK04",
177,"OSBS_009","32","PEBO",,"D03MLK24","D03JAK04",
178,"OSBS_009","32","DEVE",,"D03MLK24","D03JAK04",
179,"OSBS_009","32","ILCA",,"D03MLK24","D03JAK04",
180,"OSBS_009","32","SMAU",,"D03MLK24","D03JAK04",
181,"OSBS_009","32","UNK295",,"D03MLK24","D03JAK04","no transcription errors found"
182,"OSBS_009","32","NYBI",,"D03MLK24","D03JAK04",
183,"OSBS_009","40","NYBI",,"D03MLK24","D03JAK04",
184,"OSBS_009","40","TIRE",,"D03MLK24","D03JAK04","no transciption errors found"
185,"OSBS_009","40","GOLA",,"D03MLK24","D03JAK04",
