site_id,horizon,profile,upper_depth,lower_depth,orientation,sample_area,sample_volume,fine_root_mass_g,fine_root_mass,coarse_root_mass_g,coarse_root_mass,fine_dead_root_mass_g,fine_dead_root_mass,coarse_dead_root_mass_g,coarse_dead_root_mass,method_id,notes,mg_cm_3,cum_mg_cm_3,cum_g,cum_vol,g_m_2,percent_of_total,root_prop,cum_percent_of_total,root_prop_of_total,total_biomass,depth,location,NLCD_class,beta
D06KONZ,0,2,160,180,long axis parallel,100,2000,0.0017,1.7,0,0,0,0,0,0,SK,,0.00085,17.63102576,17.7321,0.01,1.77321,0.004821032,4.82E-05,99.99970148,0.999997015,17.63107839,170,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,2,180,200,long axis parallel,100,1900,0.0001,0.1,0,0,0,0,0,0,SK,,5.26E-05,1.76E+01,17.7322,0.01,1.77322,0.000298516,2.99E-06,99.99999982,0.999999998,17.63107839,190,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,0,10,N/A,100,1000,5.3871,5387.1,1.4502,1450.2,0.012,12,0,0,SK,,5.3871,5.3871,6.8493,0.01,0.68493,38.80678304,0.38806783,38.80678304,0.38806783,13.88185152,5,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,10,20,N/A,100,1000,2.1183,2118.3,0,0,0,0,0,0,SK,,2.1183,7.5054,8.9676,0.01,0.89676,15.25949185,0.152594918,54.06627487,0.540662749,13.88185152,15,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,20,30,N/A,100,1000,0.8034,803.4,0,0,0,0,0,0,SK,,0.8034,8.3088,9.771,0.01,0.9771,5.787412429,0.057874124,59.8536873,0.598536873,13.88185152,25,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,30,40,N/A,100,1000,1.02,1020,0,0,0,0,0,0,SK,,1.02,9.3288,10.791,0.01,1.0791,7.347723024,0.07347723,67.20141032,0.672014103,13.88185152,35,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,40,50,N/A,100,1000,3.0908,3090.8,0,0,0,0,0,0,SK,,3.0908,12.4196,13.8818,0.01,1.38818,22.26504149,0.222650415,89.46645181,0.894664518,13.88185152,45,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,50,60,N/A,100,1000,0.2967,296.7,0,0,0,0,0,0,SK,,0.2967,12.7163,14.1785,0.01,1.41785,2.137322962,0.02137323,91.60377477,0.916037748,13.88185152,55,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,60,70,N/A,110,1100,0.0713,71.3,0.1877,187.7,0,0,0,0,SK,,0.064818182,12.78111818,14.4375,0.01,1.44375,0.466927497,0.004669275,92.07070227,0.920707023,13.88185152,65,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,70,80,N/A,100,1000,0.4671,467.1,0,0,0,0,0,0,SK,,0.4671,13.24821818,14.9046,0.01,1.49046,3.364824926,0.033648249,95.43552719,0.954355272,13.88185152,75,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,80,90,N/A,100,1000,0.5649,564.9,0,0,0,0,0,0,SK,,0.5649,13.81311818,15.4695,0.01,1.54695,4.069341899,0.040693419,99.50486909,0.995048691,13.88185152,85,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,90,100,N/A,100,1000,0.0465,46.5,0,0,0,0,0,0,SK,,0.0465,13.85961818,15.516,0.01,1.5516,0.334969726,0.003349697,99.83983881,0.998398388,13.88185152,95,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,100,120,long axis parallel,100,2000,0.0274,27.4,0,0,0,0,0,0,SK,,0.0137,13.87331818,15.5434,0.01,1.55434,0.098690005,0.0009869,99.93852882,0.999385288,13.88185152,110,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,120,140,long axis parallel,100,2000,0.0163,16.3,0,0,0,0,0,0,SK,,0.00815,13.88146818,15.5597,0.01,1.55597,0.058709748,0.000587097,99.99723857,0.999972386,13.88185152,130,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,140,160,long axis parallel,90,1800,0.0006,0.6,0,0,0,0,0,0,SK,,0.000333333,13.88180152,15.5603,0.01,1.55603,0.002401217,2.40E-05,99.99963978,0.999996398,13.88185152,150,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,160,180,long axis parallel,100,2000,0.0001,0.1,0,0,0,0,0,0,SK,,0.00005,13.88185152,15.5604,0.01,1.55604,0.000360183,3.60E-06,99.99999996,1,13.88185152,170,Primary,Grassland Herbaceous,0.9383219
D06KONZ,0,3,180,200,long axis parallel,100,2000,0,0,0,0,0,0,0,0,SK,,0,13.88185152,15.5604,0.01,1.55604,0,0,99.99999996,1,13.88185152,190,Primary,Grassland Herbaceous,0.9383219
D06UKFS,0,1,0,10,N/A,100,1000,4.6638,4663.8,0.6258,625.8,0,0,0,0,SK,,4.6638,4.6638,5.2896,0.01,0.52896,44.65480566,0.446548057,44.65480566,0.446548057,10.44411667,5,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,10,20,N/A,100,1000,1.151,1151,1.5245,1524.5,0,0,0,0,SK,,1.151,5.8148,7.9651,0.01,0.79651,11.02055862,0.110205586,55.67536426,0.556753643,10.44411667,15,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,20,30,N/A,100,1000,0.3377,337.7,0,0,0,0,0,0,SK,,0.3377,6.1525,8.3028,0.01,0.83028,3.233399346,0.032333993,58.90876361,0.589087636,10.44411667,25,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,30,40,N/A,100,1000,0.4073,407.3,0,0,0,0,0,0,SK,,0.4073,6.5598,8.7101,0.01,0.87101,3.899803239,0.038998032,62.80856684,0.628085668,10.44411667,35,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,40,50,N/A,100,1000,0.1642,164.2,0,0,0,0,0,0,SK,,0.1642,6.724,8.8743,0.01,0.88743,1.572176999,0.01572177,64.38074384,0.643807438,10.44411667,45,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,50,60,N/A,100,1000,0.4073,407.3,0,0,0,0,0,0,SK,,0.4073,7.1313,9.2816,0.01,0.92816,3.899803239,0.038998032,68.28054708,0.682805471,10.44411667,55,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,60,70,N/A,60,600,0.1547,154.7,0,0,0,0,0,0,SK,rock in profile,0.257833333,7.389133333,9.4363,0.01,0.94363,2.468694496,0.024686945,70.74924157,0.707492416,10.44411667,65,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,70,80,N/A,40,400,0.3256,325.6,0,0,0,0,0,0,SK,rock in profile,0.814,8.203133333,9.7619,0.01,0.97619,7.793861616,0.077938616,78.54310319,0.785431032,10.44411667,75,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,80,90,N/A,100,1000,0.4569,456.9,0,0,0,0,0,0,SK,,0.4569,8.660033333,10.2188,0.01,1.02188,4.37471176,0.043747118,82.91781494,0.829178149,10.44411667,85,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,90,100,N/A,100,1000,0.1234,123.4,0,0,0,0,0,0,SK,,0.1234,8.783433333,10.3422,0.01,1.03422,1.181526442,0.011815264,84.09934139,0.840993414,10.44411667,95,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,100,120,long axis parallel,100,2000,0.5196,519.6,0.3461,346.1,0,0,0,0,SK,,0.2598,9.043233333,11.2079,0.01,1.12079,2.487524874,0.024875249,86.58686626,0.865868663,10.44411667,110,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,120,140,long axis parallel,100,2000,0.7634,763.4,0,0,0,0,0,0,SK,,0.3817,9.424933333,11.9713,0.01,1.19713,3.654689163,0.036546892,90.24155542,0.902415554,10.44411667,130,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,140,160,long axis parallel,100,2000,0.5711,571.1,0.4375,437.5,0,0,0,0,SK,,0.28555,9.710483333,12.9799,0.01,1.29799,2.734075165,0.027340752,92.97563059,0.929756306,10.44411667,150,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,160,180,long axis parallel,100,1500,0.3548,354.8,0.1694,169.4,0,0,0,0,SK,,0.236533333,9.947016666,13.5041,0.01,1.35041,2.264751926,0.022647519,95.24038251,0.952403825,10.44411667,170,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,1,180,200,long axis parallel,100,1000,0.4971,497.1,0,0,0,0,0,0,SK,ended at 190 because couldn't get any lower,0.4971,10.44411667,14.0012,0.01,1.40012,4.759617456,0.047596175,99.99999996,1,10.44411667,190,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,0,10,N/A,100,1000,3.4718,3471.8,0.2011,201.1,0,0,0,0,SK,,3.4718,3.4718,3.6729,0.01,0.36729,35.52385874,0.355238587,35.52385874,0.355238587,9.77315,5,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,10,20,N/A,100,1000,1.1524,1152.4,0,0,0,0,0,0,SK,,1.1524,4.6242,4.8253,0.01,0.48253,11.79148995,0.117914899,47.31534868,0.473153487,9.77315,15,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,20,30,N/A,100,1000,1.5357,1535.7,5.0287,5028.7,0,0,0,0,SK,,1.5357,6.1599,11.3897,0.01,1.13897,15.71345984,0.157134598,63.02880852,0.630288085,9.77315,25,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,30,40,N/A,100,1000,0.7238,723.8,0,0,0,0,0,0,SK,,0.7238,6.8837,12.1135,0.01,1.21135,7.406005229,0.074060052,70.43481375,0.704348137,9.77315,35,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,40,50,N/A,100,1000,0.6858,685.8,0.3192,319.2,0,0,0,0,SK,,0.6858,7.5695,13.1185,0.01,1.31185,7.017184838,0.070171848,77.45199859,0.774519986,9.77315,45,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,50,60,N/A,100,1000,0.8826,882.6,0,0,0,0,0,0,SK,,0.8826,8.4521,14.0011,0.01,1.40011,9.030865177,0.090308652,86.48286376,0.864828638,9.77315,55,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,60,70,N/A,100,1000,0.1481,148.1,0,0,0,0,0,0,SK,,0.1481,8.6002,14.1492,0.01,1.41492,1.515376312,0.015153763,87.99824008,0.879982401,9.77315,65,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,70,80,N/A,100,1000,0.09,90,0.7139,713.9,0,0,0,0,SK,,0.09,8.6902,14.9531,0.01,1.49531,0.920890399,0.009208904,88.91913047,0.889191305,9.77315,75,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,80,90,N/A,100,1000,0.185,185,0.8657,865.7,0,0,0,0,SK,,0.185,8.8752,16.0038,0.01,1.60038,1.892941375,0.018929414,90.81207185,0.908120718,9.77315,85,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,90,100,N/A,100,1000,0.3838,383.8,0,0,0,0,0,0,SK,,0.3838,9.259,16.3876,0.01,1.63876,3.927085945,0.039270859,94.73915779,0.947391578,9.77315,95,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,100,120,long axis parallel,100,2000,0.3377,337.7,0,0,0,0,0,0,SK,,0.16885,9.42785,16.7253,0.01,1.67253,1.727692709,0.017276927,96.4668505,0.964668505,9.77315,110,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,120,140,long axis parallel,100,2000,0.1995,199.5,0,0,0,0,0,0,SK,,0.09975,9.5276,16.9248,0.01,1.69248,1.020653525,0.010206535,97.48750403,0.97487504,9.77315,130,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,140,160,long axis parallel,100,2000,0.3659,365.9,0,0,0,0,0,0,SK,,0.18295,9.71055,17.2907,0.01,1.72907,1.871965538,0.018719655,99.35946957,0.993594696,9.77315,150,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,160,180,long axis parallel,100,2000,0.1216,121.6,0,0,0,0,0,0,SK,,0.0608,9.77135,17.4123,0.01,1.74123,0.622112625,0.006221126,99.98158219,0.999815822,9.77315,170,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,2,180,200,long axis parallel,100,1000,0.0018,1.8,0,0,0,0,0,0,SK,ended at 190 because couldn't get any lower,0.0018,9.77315,17.4141,0.01,1.74141,0.018417808,0.000184178,100,1,9.77315,190,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,0,10,N/A,100,1000,0.241,241,0.6609,660.9,0,0,0,0,SK,,0.241,0.241,0.9019,0.01,0.09019,4.075571888,0.040755719,4.075571888,0.040755719,5.913280556,5,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,10,20,N/A,100,1000,1.1801,1180.1,1.5795,1579.5,0,0,0,0,SK,,1.1801,1.4211,3.6615,0.01,0.36615,19.95677338,0.199567734,24.03234527,0.240323453,5.913280556,15,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,20,30,N/A,100,1000,0.9275,927.5,16.8643,16864.3,0,0,0,0,SK,,0.9275,2.3486,21.4533,0.01,2.14533,15.68503289,0.156850329,39.71737816,0.397173782,5.913280556,25,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,30,40,N/A,90,900,0.2381,238.1,0,0,0,0,0,0,SK,,0.264555556,2.613155556,21.6914,0.01,2.16914,4.47392193,0.044739219,44.1913001,0.441913001,5.913280556,35,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,40,50,N/A,100,1000,0.3325,332.5,0,0,0,0,0,0,SK,,0.3325,2.945655556,22.0239,0.01,2.20239,5.622936319,0.056229363,49.81423641,0.498142364,5.913280556,45,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,50,60,N/A,100,1000,0.1894,189.4,0,0,0,0,0,0,SK,,0.1894,3.135055556,22.2133,0.01,2.22133,3.202959816,0.032029598,53.01719623,0.530171962,5.913280556,55,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,60,70,N/A,100,1000,0.0883,88.3,0,0,0,0,0,0,SK,large rock 90% of sample,0.0883,3.223355556,22.3016,0.01,2.23016,1.493248953,0.01493249,54.51044518,0.545104452,5.913280556,65,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,70,80,N/A,80,800,0.7571,757.1,0,0,0,0,0,0,SK,thick clay,0.946375,4.169730556,23.0587,0.01,2.30587,16.00422965,0.160042297,70.51467483,0.705146748,5.913280556,75,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,80,90,N/A,100,1000,0.1237,123.7,0,0,0,0,0,0,SK,thick clay,0.1237,4.293430556,23.1824,0.01,2.31824,2.091901422,0.020919014,72.60657625,0.726065763,5.913280556,85,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,90,100,N/A,100,1000,0.1034,103.4,0.1511,151.1,0,0,0,0,SK,thick clay,0.1034,4.396830556,23.4369,0.01,2.34369,1.748606362,0.017486064,74.35518262,0.743551826,5.913280556,95,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,100,120,long axis parallel,100,2000,0.7372,737.2,0.9663,966.3,0,0,0,0,SK,thick clay,0.3686,4.765430556,25.1404,0.01,2.51404,6.233426548,0.062334265,80.58860916,0.805886092,5.913280556,110,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,120,140,long axis parallel,100,2000,0.9298,929.8,3.1986,3198.6,0,0,0,0,SK,,0.4649,5.230330556,29.2688,0.01,2.92688,7.861964195,0.078619642,88.45057336,0.884505734,5.913280556,130,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,140,160,long axis parallel,100,2000,0.4904,490.4,0,0,0,0,0,0,SK,,0.2452,5.475530556,29.7592,0.01,2.97592,4.146598452,0.041465985,92.59717181,0.925971718,5.913280556,150,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,160,180,long axis parallel,100,2000,0.5585,558.5,0,0,0,0,0,0,SK,,0.27925,5.754780556,30.3177,0.01,3.03177,4.722420954,0.04722421,97.31959276,0.973195928,5.913280556,170,Alternative 1,Deciduous Forest,0.9767522
D06UKFS,0,3,180,200,long axis parallel,100,1000,0.1585,158.5,0,0,0,0,0,0,SK,ended at 190 because couldn't get any lower,0.1585,5.913280556,30.4762,0.01,3.04762,2.680407238,0.026804072,100,1,5.913280556,190,Alternative 1,Deciduous Forest,0.9767522
D08TALL,0,1,0,10,N/A,20.26829916,638.4514237,0.8801,880.1,0.4398,439.8,0.1815,181.5,0,0,BDC,,1.378491718,1.378491718,1.5014,0.01,0.15014,27.10019462,0.271001946,27.10019462,0.271001946,5.086648777,5,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,10,20,N/A,20.26829916,587.7806758,0.5707,570.7,0,0,0.0274,27.4,0,0,BDC,,0.970940392,2.34943211,2.0995,0.01,0.20995,19.08801718,0.190880172,46.18821179,0.461882118,5.086648777,15,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,20,30,N/A,120,1200,0.4319,431.9,0.2053,205.3,0.0657,65.7,0,0,SK,,0.359916667,2.709348777,2.8024,0.01,0.28024,7.075712958,0.07075713,53.26392475,0.532639248,5.086648777,25,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,30,40,N/A,100,1000,1.1919,1191.9,0.2146,214.6,0.0978,97.8,0,0,SK,,1.1919,3.901248777,4.3067,0.01,0.43067,23.43193038,0.234319304,76.69585513,0.766958551,5.086648777,35,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,40,50,N/A,100,1000,0.347,347,0,0,0.1213,121.3,0.2613,261.3,SK,,0.347,4.248248777,5.0363,0.01,0.50363,6.821780217,0.068217802,83.51763535,0.835176353,5.086648777,45,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,50,60,N/A,100,1000,0.4568,456.8,0,0,0.0842,84.2,0,0,SK,,0.4568,4.705048777,5.5773,0.01,0.55773,8.980372344,0.089803723,92.49800769,0.924980077,5.086648777,55,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,60,70,N/A,100,1000,0.2377,237.7,0,0,0.0518,51.8,0.0662,66.2,SK,,0.2377,4.942748777,5.933,0.01,0.5933,4.673017745,0.046730177,97.17102544,0.971710254,5.086648777,65,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,70,80,N/A,100,1000,0.0456,45.6,0,0,0.0184,18.4,0,0,SK,,0.0456,4.988348777,5.997,0.01,0.5997,0.89646449,0.008964645,98.06748993,0.980674899,5.086648777,75,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,80,90,N/A,100,1000,0.0878,87.8,0,0,0,0,0,0,SK,,0.0878,5.076148777,6.0848,0.01,0.60848,1.726087329,0.017260873,99.79357726,0.997935773,5.086648777,85,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,90,100,N/A,100,1000,0.0066,6.6,0,0,0.0084,8.4,0,0,SK,*Envelope for live root mass >2mm was open when it was received from shipping,0.0066,5.082748777,6.0998,0.01,0.60998,0.129751439,0.001297514,99.92332869,0.999233287,5.086648777,95,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,100,120,N/A,100,2000,0.0019,1.9,0,0,0,0,0,0,SK,,0.00095,5.083698777,6.1017,0.01,0.61017,0.018676344,0.000186763,99.94200504,0.99942005,5.086648777,110,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,120,140,N/A,100,2000,0.0059,5.9,0,0,0,0,0,0,SK,,0.00295,5.086648777,6.1076,0.01,0.61076,0.057994962,0.00057995,100,1,5.086648777,130,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,140,160,N/A,100,2000,0,0,0,0,0,0,0.0124,12.4,SK,,0,5.086648777,6.12,0.01,0.612,0,0,100,1,5.086648777,150,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,160,180,N/A,120,2400,0,0,0,0,0,0,0,0,SK,no roots found,0,5.086648777,6.12,0.01,0.612,0,0,100,1,5.086648777,170,Primary,Evergreen Forset,0.9630336
D08TALL,0,1,180,200,N/A,100,2000,0,0,0,0,0,0,0,0,SK,no roots found,0,5.086648777,6.12,0.01,0.612,0,0,100,1,5.086648777,190,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,0,10,N/A,20.26829916,587.7806758,1.1203,1120.3,0.4635,463.5,0.0199,19.9,0,0,BDC,,1.905983041,1.905983041,1.6037,0.01,0.16037,27.50041,0.2750041,27.50041,0.2750041,6.930744091,5,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,10,20,N/A,20.26829916,618.1831245,0.3321,332.1,0.3506,350.6,0.0663,66.3,0,0,BDC,,0.537219453,2.443202494,2.3527,0.01,0.23527,7.751252188,0.077512522,35.25166219,0.352516622,6.930744091,15,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,20,30,N/A,20.26829916,719.5246203,0.4218,421.8,3.2137,3213.7,0,0,0,0,BDC,,0.586220385,3.029422879,5.9882,0.01,0.59882,8.458260432,0.084582604,43.70992262,0.437099226,6.930744091,25,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,30,40,N/A,100,1000,1.1977,1197.7,5.0356,5035.6,0.1562,156.2,0.4152,415.2,SK,,1.1977,4.227122879,12.7929,0.01,1.27929,17.28097278,0.172809728,60.9908954,0.609908954,6.930744091,35,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,40,50,N/A,100,1100,1.9882,1988.2,0.2932,293.2,0,0,0.5159,515.9,SK,,1.807454545,6.034577424,15.5902,0.01,1.55902,26.07879503,0.26078795,87.06969042,0.870696904,6.930744091,45,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,50,60,N/A,100,1000,0.6796,679.6,0,0,0.0808,80.8,0,0,SK,,0.6796,6.714177424,16.3506,0.01,1.63506,9.805584957,0.09805585,96.87527538,0.968752754,6.930744091,55,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,60,70,N/A,100,1000,0.0842,84.2,0,0,0.0329,32.9,0,0,SK,,0.0842,6.798377424,16.4677,0.01,1.64677,1.214876771,0.012148768,98.09015215,0.980901522,6.930744091,65,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,70,80,N/A,100,1000,0.01,10,0,0,0.003,3,0,0,SK,,0.01,6.808377424,16.4807,0.01,1.64807,0.144284652,0.001442847,98.2344368,0.982344368,6.930744091,75,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,80,90,N/A,100,1000,0.0047,4.7,0,0,0,0,0,0,SK,,0.0047,6.813077424,16.4854,0.01,1.64854,0.067813786,0.000678138,98.30225059,0.983022506,6.930744091,85,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,90,100,N/A,100,1000,0.1026,102.6,0,0,0,0,0,0,SK,,0.1026,6.915677424,16.588,0.01,1.6588,1.480360531,0.014803605,99.78261112,0.997826111,6.930744091,95,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,100,120,N/A,100,2000,0.026,26,0,0,0,0,0,0,SK,,0.013,6.928677424,16.614,0.01,1.6614,0.187570048,0.0018757,99.97018117,0.999701812,6.930744091,110,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,120,140,N/A,120,2400,0.0004,0.4,0,0,0,0,0,0,SK,,0.000166667,6.928844091,16.6144,0.01,1.66144,0.002404744,2.40E-05,99.97258592,0.999725859,6.930744091,130,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,140,160,N/A,100,2000,0,0,0,0,0,0,0,0,SK,no roots found,0,6.928844091,16.6144,0.01,1.66144,0,0,99.97258592,0.999725859,6.930744091,150,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,160,180,N/A,100,2000,0.0038,3.8,0,0,0,0,0,0,SK,,0.0019,6.930744091,16.6182,0.01,1.66182,0.027414084,0.000274141,100,1,6.930744091,170,Primary,Evergreen Forset,0.9630336
D08TALL,0,2,180,200,N/A,0,0,0,0,0,0,0.0024,2.4,0,0,SK,,0,6.930744091,16.6206,0.01,1.66206,0,0,100,1,6.930744091,190,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,0,10,N/A,20.26829916,608.0489749,0.6958,695.8,1.4018,1401.8,0.0139,13.9,0,0,BDC,,1.144315719,1.144315719,2.1115,0.01,0.21115,28.9573168,0.289573168,28.9573168,0.289573168,3.951732569,5,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,10,20,N/A,20.26829916,648.5855732,0.4734,473.4,0.811,811,0,0,0,0,BDC,,0.729895976,1.874211695,3.3959,0.01,0.33959,18.47027761,0.184702776,47.42759441,0.474275944,3.951732569,15,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,20,30,N/A,20.26829916,608.0489749,0.2,200,0.0726,72.6,0.0115,11.5,0.8974,897.4,BDC,,0.328920874,2.203132569,4.5774,0.01,0.45774,8.323459846,0.083234598,55.75105427,0.557510543,3.951732569,25,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,30,40,N/A,100,1000,0.4842,484.2,0.1364,136.4,0.2172,217.2,0,0,SK,,0.4842,2.687332569,5.4152,0.01,0.54152,12.25285344,0.122528534,68.00390771,0.680039077,3.951732569,35,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,40,50,N/A,100,1000,0.4757,475.7,0.2861,286.1,0.1866,186.6,0.6077,607.7,SK,,0.4757,3.163032569,6.9713,0.01,0.69713,12.03775791,0.120377579,80.04166562,0.800416656,3.951732569,45,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,50,60,N/A,100,1000,0.333,333,0,0,0.0686,68.6,0,0,SK,,0.333,3.496032569,7.3729,0.01,0.73729,8.426683593,0.084266836,88.46834921,0.884683492,3.951732569,55,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,60,70,N/A,100,1000,0.0997,99.7,0,0,0.1045,104.5,0,0,SK,,0.0997,3.595732569,7.5771,0.01,0.75771,2.522944007,0.02522944,90.99129322,0.909912932,3.951732569,65,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,70,80,N/A,100,1000,0.0537,53.7,0,0,0.0012,1.2,0,0,SK,,0.0537,3.649432569,7.632,0.01,0.7632,1.358897624,0.013588976,92.35019084,0.923501908,3.951732569,75,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,80,90,N/A,100,1000,0.1493,149.3,0,0,0.0071,7.1,0,0,SK,,0.1493,3.798732569,7.7884,0.01,0.77884,3.778089671,0.037780897,96.12828051,0.961282805,3.951732569,85,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,90,100,N/A,100,1000,0.0723,72.3,0,0,0.0591,59.1,0,0,SK,,0.0723,3.871032569,7.9198,0.01,0.79198,1.829577248,0.018295772,97.95785776,0.979578578,3.951732569,95,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,100,120,N/A,100,2000,0.081,81,0,0,0,0,0,0,SK,,0.0405,3.911532569,8.0008,0.01,0.80008,1.024866923,0.010248669,98.98272468,0.989827247,3.951732569,110,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,120,140,N/A,100,2000,0.0147,14.7,0,0,0,0,0,0,SK,,0.00735,3.918882569,8.0155,0.01,0.80155,0.185994368,0.001859944,99.16871905,0.991687191,3.951732569,130,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,140,160,N/A,100,2000,0.0576,57.6,0,0,0.0465,46.5,0,0,SK,,0.0288,3.947682569,8.1196,0.01,0.81196,0.728794257,0.007287943,99.89751331,0.998975133,3.951732569,150,Primary,Evergreen Forset,0.9630336
D08TALL,0,3,160,180,N/A,100,2000,0.0069,6.9,0,0,0,0,0,0,SK,,0.00345,3.951132569,8.1265,0.01,0.81265,0.087303479,0.000873035,99.98481679,0.999848168,3.951732569,170,Primary,Evergreen Forset,0.9630336
